track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,cluster,PC1,PC2
0EcpFZArVrXZJ4vh9hLPsz,Tom Petty and the Heartbreakers,Pop Christmas 2022,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk,7,-0.3750899221796236,-0.031889547349722214
5J5VBW8G9ViJfzX5FEYvni,Tom Petty and the Heartbreakers,Christmas Eve At Home,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk,7,-0.3750899221796236,-0.031889547349722214
5ykzRXXvDUlhnjqEIEhrqW,Tom Petty and the Heartbreakers,Christmas Classics,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk,7,-0.3750899221796236,-0.031889547349722214
1voWvcJy8AfS70n8wIsr7h,Tom Petty and the Heartbreakers,Santa Claus Is Coming To Town,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk,7,-0.3750899221796236,-0.031889547349722214
5nQqnfHX5cr2FsGszRtTpr,Tom Petty and the Heartbreakers,Christmas Best Hits 2022,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk,7,-0.3750899221796236,-0.031889547349722214
6S70OrI0CsYO0nD1l6qvDP,Tom Petty and the Heartbreakers,All I Want For Christmas Is You,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk,7,-0.3750899221796236,-0.031889547349722214
75MWtEDkqlSoJAXrdw1lR9,Tom Petty and the Heartbreakers,Christmas Rock 2022,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk,7,-0.3750899221796236,-0.031889547349722214
0sL9GKpJKZRngHncF2r0Rg,Tom Petty and the Heartbreakers,Home At Christmas,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk,7,-0.3750899221796236,-0.031889547349722214
2sl0hX1iAOPeExrPVyOXVa,Tom Petty and the Heartbreakers,"It's Christmas, Let's Dance",Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk,7,-0.3750899221796236,-0.031889547349722214
5XasCazsfBeMrrKdB2MFVm,Salim–Sulaiman;Rahat Fateh Ali Khan;Jaideep Sahni,O Re Piya (MTV Unplugged),O Re Piya (MTV Unplugged),42,268142,False,0.407,0.518,10,-10.62,0,0.0437,0.717,0.0,0.248,0.509,109.764,4,folk,2,0.28736955022932265,-0.3220069043079513
0UV5zxRMz6AO4ZwUOZNIKI,Dr. Dog,"Shame, Shame (Deluxe Edition)",Where'd All the Time Go?,77,234800,False,0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,4,folk,7,-0.32703390414976924,-0.025666953645167356
4JRcaw04GXaxgYgFJGPo4h,Sabri Brothers,Mere Sarkar Aaye Hai,Mere Sarkar Aaye Hai,12,472000,False,0.421,0.856,1,-7.915,0,0.319,0.877,8.22e-06,0.659,0.487,172.059,4,folk,5,0.16941472563184745,-0.3332904008667662
4cJsJdwEp3y4K1slV5fRZm,Hollow Coves,Wanderlust,Interlude,66,60013,False,0.584,0.0831,7,-21.379,1,0.0395,0.988,0.934,0.111,0.591,100.079,4,folk,3,1.0298008566386876,0.12292019457261269
1tQtURCQmQnY5ZxJNTgXKR,Angus & Julia Stone,Snow,Chateau,56,273560,False,0.656,0.592,5,-11.477,1,0.0381,0.655,0.886,0.108,0.582,130.003,4,folk,3,0.4715897397387346,0.3281965588979117
5Zrx6EtgUwkeyhAocvZtBW,Mame Khan,Folk @ Coke Studio @ MTV,Chaudhary,41,423613,False,0.457,0.703,6,-6.523,1,0.191,0.486,9.38e-06,0.121,0.813,167.962,4,folk,6,-0.08675321181898227,-0.30990258243279434
57TrQP3nPUoc92VsooFB7p,When Chai Met Toast,Kahaani,Kahaani,41,215173,False,0.596,0.358,0,-12.993,1,0.0255,0.9,0.0503,0.108,0.43,94.932,4,folk,2,0.527514840860594,-0.3913037530626453
00bOo6r6YhVnxzDu4JhCWX,Papon,Bajrangi Bhaijaan,Tu Jo Mila (Reprise),42,257831,False,0.473,0.441,10,-9.205,1,0.0315,0.85,0.000159,0.116,0.265,122.017,4,folk,2,0.4746224370762578,-0.3031141004987926
11eWp7aUhs9RShuCrnglDc,Masala Coffee,Aadiyilalo - Single,Aadiyilalo,41,252173,False,0.409,0.865,7,-5.73,1,0.0514,0.05,0.0,0.0896,0.464,138.007,4,folk,7,-0.35421808079220934,0.0691343286702644
4OOXIr4Wce7TuLUu65v653,Piyush Mishra,Gangs Of Wasseypur,Ik Bagal,41,328467,False,0.579,0.389,11,-6.598,1,0.0437,0.846,6.99e-05,0.128,0.316,147.116,1,folk,2,0.45138112268802016,-0.3465343776483144
3XWRc74od1pT7MUkGiJmoW,Prateek Kuhad,The Way That Lovers Do,Just A Word,43,180013,False,0.36,0.247,0,-9.415,1,0.0396,0.838,0.00454,0.104,0.279,77.225,4,folk,2,0.5959808603785115,-0.3255112378120303
1TxtDLNSEJANynR9Xp5TMe,Aamir Khan,Chan Mahiya,Chan Mahiya,40,210023,False,0.522,0.661,1,-3.098,0,0.0369,0.466,0.0,0.0802,0.329,80.577,4,folk,0,0.06708653105958179,-0.12716879842006285
6xiGRIgBOsQPdzYfiHDESZ,When Chai Met Toast,Believe,Forever,41,229161,False,0.607,0.737,11,-7.55,1,0.047,0.12,0.169,0.256,0.697,77.493,4,folk,1,-0.256973652733756,0.005807584336076005
31TxQlV1owDhlyFiJvMfuW,Salim–Sulaiman;Shreya Ghoshal,Heroine (Original Motion Picture Soundtrack),Khwahishein,42,237026,False,0.466,0.478,11,-6.221,0,0.0312,0.609,0.0,0.0837,0.107,145.112,3,folk,2,0.31917480598097403,-0.11910307259859815
3s1V1U2pLph50HvhsgRCF0,Divya Kumar,Loveyatri - A Journey Of Love,Loveyatri Title Song,41,152087,False,0.506,0.919,11,-4.367,0,0.295,0.353,0.0,0.0626,0.879,176.808,3,folk,1,-0.3244927740395354,-0.24437059599110184
39FNMlkUtkvKq6UxtORI4K,Kailash Kher;Prasoon Joshi,Shivoham,Aadiyogi,42,273575,False,0.621,0.585,11,-10.246,0,0.0369,0.269,0.000609,0.264,0.351,99.984,1,folk,0,-0.041870273253014234,-0.0752798182286773
5cx69hp8gMQnSXoIKcp1BS,Nusrat Fateh Ali Khan,Kachche Dhaage (Original Motion Picture Soundtrack),Is Shaane Karam Ka (Qawali),41,401160,False,0.487,0.93,6,-7.713,0,0.171,0.668,0.0,0.728,0.345,113.079,4,folk,5,0.035147116676802204,-0.18050879454448487
5zIbFWvDGS9hI83uvfmBdf,Nusrat Fateh Ali Khan;A1Melodymaster,Reformed,Fasle Gul,45,270632,False,0.695,0.711,0,-6.841,1,0.0395,0.0858,0.00211,0.0945,0.494,109.974,4,folk,0,-0.2879255080506737,-0.03306684776292665
5YqdiryRmdAzYFlxo43hAJ,Vance Joy,Missing Piece,Missing Piece,70,217408,False,0.628,0.877,0,-4.205,1,0.046,0.0155,5.97e-06,0.113,0.721,101.992,4,folk,1,-0.4823670220269752,-0.05589532765243779
5Y9tt5BF9cjF5tfVoknQxl,Salim–Sulaiman,Dor (Original Motion Picture Soundtrack),Yeh Honsla,42,287925,False,0.637,0.574,7,-8.14,1,0.0395,0.741,4.47e-06,0.0912,0.615,125.029,1,folk,6,0.20701407397824848,-0.39563051178959097
16168M9xvIA5FqGlurQfsv,Salim–Sulaiman;Harshdeep Kaur;Labh Janjua;Amitabh Bhattacharya,Band Baaja Baaraat,Baari Barsi,43,282697,False,0.668,0.596,1,-10.061,0,0.204,0.105,5.43e-06,0.318,0.786,109.947,4,folk,1,-0.2983277677595771,-0.18916621558049446
2HHnW1zEozzxU9spZVGO5I,Raghu Dixit,Jag Changa,Lokada Kalaji,40,293571,False,0.782,0.781,6,-7.409,1,0.0394,0.0258,0.00535,0.0654,0.939,140.054,4,folk,1,-0.5054997757887076,-0.1802826159334881
3vFP6bzYmxT2DBP9IyZr38,Raghu Dixit,Janatha Garage,Rock On Bro,41,247775,False,0.608,0.762,9,-4.036,0,0.062,0.0629,0.00148,0.0986,0.621,164.055,4,folk,1,-0.3791387409245544,-0.04725696986488612
39lOHITmszIVH9WF4Jpbum,Prateek Kuhad,The Way That Lovers Do,Bloom,43,219573,False,0.606,0.488,7,-7.339,1,0.0255,0.597,0.0982,0.184,0.468,81.019,4,folk,6,0.23932562650104602,-0.2151147134565229
2ihCaVdNZmnHZWt0fvAM7B,Of Monsters and Men,My Head Is An Animal,Little Talks,80,266600,False,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4,folk,7,-0.3063204292030984,0.06876004947813041
06RHS37mDLAKMaSaMx1uQ8,Nusrat Fateh Ali Khan,The Very Best of Nusrat Fateh Ali Khan - Top 50 Essentials,Yeh Jo Halka Halka Suroor Hai,41,1394442,False,0.519,0.587,3,-13.639,1,0.0601,0.392,0.0,0.631,0.822,137.812,4,folk,5,-0.09381143071642833,-0.31038760242938535
0tK9ucDQHGeO114A2Zkigc,Nusrat Fateh Ali Khan,Love and Devotion,Sanson Ki Mala Pey,44,435573,False,0.386,0.448,7,-14.071,1,0.0482,0.365,1.91e-05,0.283,0.551,150.465,3,folk,0,0.06993159528238341,-0.1850204847953022
3ebXp4osCnAAuvDDqh8aAK,Passenger,All the Little Lights (Deluxe),Let Her Go (Acoustic Version),58,266613,False,0.548,0.0749,4,-13.802,0,0.0501,0.944,0.0,0.0845,0.26,142.597,4,folk,2,0.7278414427738388,-0.4211818468129589
37EmIfnVUgFO947tDJKbRp,Parthiv Gohil,Dandiya Dance Mix,Sanedo Sanedo,40,342987,False,0.706,0.862,0,-8.654,1,0.116,0.193,1.07e-05,0.32,0.496,130.055,4,folk,1,-0.3093598862563925,-0.06078917054240107
2CsyY7qWmco3ZMfXF70Zeg,Parthiv Gohil,Dandiya Dance Mix,Kesariyo Rang,39,300042,False,0.772,0.869,10,-7.322,0,0.0798,0.259,0.0139,0.201,0.814,113.912,4,folk,1,-0.35209718615171265,-0.21721296925120692
6YZJDrFMivIsby2R4J8mtb,Don McLean,Best 70s Rock Tunes,If We Try,0,215226,False,0.565,0.403,2,-12.425,1,0.0303,0.674,0.0,0.103,0.48,109.62,4,folk,2,0.3155702420077742,-0.3326322415885251
4N5s8lPTsjI9EGP7K4SXzB,George Ezra,Gold Rush Kid,Green Green Grass,75,167613,False,0.685,0.738,8,-4.413,1,0.0595,0.0695,0.0,0.128,0.8,112.972,4,folk,1,-0.4078212527187354,-0.14710995665811716
0Jo9q8aprinSXSST7kY3nc,The Mamas & The Papas,Fiesta temática 60s,Twist And Shout,0,173306,False,0.552,0.538,6,-6.61,1,0.0249,0.8,5.69e-05,0.104,0.708,96.04,4,folk,6,0.25689159613169793,-0.45803942245594054
10ek2hmSZSB1MxXTSLWV78,Don McLean,Best 70s Rock Tunes,If We Try,1,215226,False,0.565,0.403,2,-12.425,1,0.0303,0.674,0.0,0.103,0.48,109.62,4,folk,2,0.3155702420077742,-0.3326322415885251
2NqfkA2lQHqAezTY5h2EZ1,Don McLean,Sweet Home Alabama,If We Try,0,215226,False,0.565,0.403,2,-12.425,1,0.0303,0.674,0.0,0.103,0.48,109.62,4,folk,2,0.3155702420077742,-0.3326322415885251
3zIwapXZFb40mj9RMnSRIn,Don McLean,Best 70s Rock Tunes,If We Try,0,215226,False,0.565,0.403,2,-12.425,1,0.0303,0.674,0.0,0.103,0.48,109.62,4,folk,2,0.3155702420077742,-0.3326322415885251
3ldrKmt2S7VBENF7g40ibi,Don McLean,Обратно в клас - rock,American Pie,0,513000,False,0.461,0.563,4,-9.325,0,0.0605,0.358,0.0,0.302,0.477,138.571,4,folk,0,0.001776648806936787,-0.14464994018729993
75ArcxyPjMr0sleM5WXLn7,Don McLean,Rock Workout 2023,American Pie,0,513000,False,0.461,0.563,4,-9.325,0,0.0605,0.358,0.0,0.302,0.477,138.571,4,folk,0,0.001776648806936787,-0.14464994018729993
6dLnAfi800mKEj2xryXQLt,Luciano Pereyra,Café en casa,Vuelve,0,237986,False,0.423,0.612,2,-6.238,1,0.0376,0.155,0.0,0.109,0.32,180.027,3,folk,0,-0.12629372236936237,0.03504156612451159
54zCdkbIALAnv8Ihi3XWlD,José González,Frühstücksmusik Herbst/Winter 2022/2023,Stay Alive,0,266906,False,0.714,0.306,6,-12.111,1,0.0388,0.726,0.168,0.0924,0.314,129.984,4,folk,2,0.47800071107095765,-0.20024519934326368
1CMAPLK1Wxv5cVIuAt57ZY,The Mamas & The Papas,Christmas time but not Christmas songs 2022,Dream A Little Dream Of Me,0,194333,False,0.464,0.366,7,-11.351,1,0.051,0.812,0.0,0.0634,0.314,133.264,4,folk,2,0.4807762417049795,-0.31655189111744775
12gyCnkTZFvPoF2vJBbKlK,Luciano Pereyra,Pop x siempre,Amor En Silencio,0,226386,False,0.615,0.608,11,-10.809,1,0.0404,0.733,2.48e-06,0.118,0.653,98.025,4,folk,6,0.19261675229403766,-0.4006800693533763
51koc72Mp0vRafJHGE21wK,Luciano Pereyra,Pop x siempre,Que Suerte Tiene El,0,202453,False,0.729,0.651,2,-6.341,1,0.0569,0.172,0.0,0.119,0.632,96.004,4,folk,1,-0.24068857094205548,-0.14943734123212354
4JE6agBLHGA5TaF6FlqfBD,Matt Maltese,As the World Caves In,As the World Caves In,73,218754,False,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,4,folk,0,0.16420715101497385,-0.025691617907597164
0d1PUwvlNvCKfypNaaKJoz,Salim–Sulaiman;Salim Merchant;Jaideep Sahni,Rocket Singh - Salesman Of The Year,Pankhon Ko,41,232489,False,0.522,0.253,2,-13.093,1,0.0346,0.897,0.00105,0.131,0.523,159.843,4,folk,2,0.5258790936795499,-0.46697351555068634
2KFAouC8n2KzqTNXW35rdY,Papon,Coke Studio @ MTV Season 3: Episode 5,Khumaar,40,402266,False,0.48,0.715,4,-7.836,1,0.0428,0.256,0.000887,0.101,0.428,80.001,4,folk,0,-0.11109967082126843,-0.05441540285921273
0VxocBntP1XTZRsR9ZURPS,Daniela Andrade,La Vie En Rose,La Vie En Rose,62,105500,False,0.475,0.149,4,-11.429,1,0.0395,0.844,0.0,0.14,0.318,95.423,4,folk,2,0.6201428780124337,-0.381598956638978
7l6N2T3KMbBLGCeG0YpooM,Kailash Kher,Shiv Lingashtkam,Shiv Lingashtkam,41,197444,False,0.661,0.611,4,-7.852,0,0.0465,0.269,1.02e-05,0.161,0.313,87.925,4,folk,0,-0.0499188930096342,-0.06166187549025365
7uYQELhe7g6QLIzZDOlhbW,Yoke Lore,Goodpain,Beige,74,204208,False,0.434,0.677,10,-7.535,1,0.119,0.384,0.0684,0.119,0.218,167.923,4,folk,0,0.05381121930271854,0.03168886658408432
0suRnqsGZusgNltWrORAHS,Vasuda Sharma,Mera Hai Tu,Mera Hai Tu,39,174545,False,0.662,0.246,7,-15.212,1,0.0341,0.84,0.169,0.0919,0.392,109.874,4,folk,2,0.5905161593822292,-0.28782003648204046
6fZ3OaJywyAGw4Lytc1nkv,Papon;Shreya Ghoshal;Rochak Kohli;R. D. Burman,Music Teacher,Rimjhim Gire Saawan,39,263020,False,0.653,0.419,1,-7.974,0,0.0312,0.845,0.0,0.106,0.402,109.948,4,folk,2,0.4181652910898409,-0.38981411124132126
0xZNtGobZ3wnDeGoFPwN2N,Kailash Kher,1920,Tujhe Main Pyar Karu,41,307478,False,0.556,0.597,11,-6.364,0,0.0366,0.342,0.0,0.141,0.331,96.99,4,folk,0,0.011710357244218594,-0.08752965818542424
0cBPuDA3xUjR4Vh9o7CKy8,Edward Sharpe & The Magnetic Zeros,Up From Below,Home,73,306320,False,0.541,0.591,2,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676,4,folk,0,0.03744935581700859,0.027874890227815502
2M9ro2krNb7nr7HSprkEgo,Tracy Chapman,Tracy Chapman,Fast Car,78,296800,False,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,4,folk,0,0.19211617951652038,-0.09646003681057569
7yhvflcXyqw1pQgCSnelZ4,Raghu Dixit,Antaragni - The Fire Within,Gudugudiya Sedi Nodo,40,295009,False,0.676,0.79,2,-5.043,0,0.0486,0.392,4.11e-06,0.0745,0.518,94.936,4,folk,0,-0.1232690589951117,-0.16721715851368346
2ThKcMBfuQilrlCkGlCdgM,Mame Khan,Desert Sessions,Kesariya Balam,40,251250,False,0.407,0.531,5,-7.481,1,0.0351,0.687,0.0,0.0623,0.546,159.846,4,folk,6,0.233950617278133,-0.3119037744131496
03x2rVJRFUrvwlfxoHd9Mo,Tom Walker,What a Time To Be Alive,Just You and I,67,174982,False,0.567,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,4,folk,6,-0.028618423813766725,-0.21732272153100118
3k458zzqcF9UeRfZqRbZYr,Prateek Kuhad,Raat Raazi,Raat Raazi,41,286956,False,0.481,0.254,4,-10.642,1,0.0307,0.756,0.372,0.103,0.138,105.418,4,folk,2,0.6842938413133546,0.03393941578355977
6l58EciogvvWtGHahitJGs,Nusrat Fateh Ali Khan,Best of Ustad Nusrat Fateh Ali Khan,Ye Jo Halka Halka Saroor,43,1136560,False,0.52,0.495,3,-9.589,1,0.14,0.628,0.0,0.119,0.714,97.067,4,folk,6,0.16956777205394907,-0.38902065192461965
17PGQK2meDHoEqSHnWmPJ1,When Chai Met Toast,When We Feel Young,Constellation,40,195421,False,0.526,0.701,0,-6.752,1,0.0415,0.399,0.000199,0.0718,0.184,147.185,4,folk,0,0.03143256204602346,-0.021366543851376235
1RqmsIhNAbTDliJwxqFR10,Salim–Sulaiman;Shweta Pandit;Salim Merchant;Irshad Kamil,Neal ‘N’ Nikki,Halla Re,43,308427,False,0.704,0.889,7,-6.055,1,0.0847,0.227,4.86e-06,0.0572,0.762,109.992,4,folk,1,-0.3603903846474557,-0.17600771141179422
1bjVZ85Wr90swSeNub1F79,Nusrat Fateh Ali Khan,"Kali Kali Zulfon, Vol. 27",Kali Kali Zulfon Ke Phande Na Dalo,43,859345,False,0.4,0.694,3,-8.486,1,0.0621,0.573,0.0,0.874,0.727,153.902,3,folk,5,-0.015685608130450723,-0.3198094807801005
6DHchoJQ3rFzzpOjp6RNSX,Nusrat Fateh Ali Khan;A1Melodymaster,Reformed,Kamli Wale,43,252984,False,0.665,0.917,0,-4.123,0,0.123,0.0426,8.78e-06,0.246,0.751,104.923,4,folk,1,-0.50847312909408,-0.08314367467796463
63mVzr5ebVyIhivOz2g6ZF,Kailash Kher,Dasvidaniya The Best Goodbye Ever,Mumma,41,270915,False,0.722,0.339,5,-11.72,1,0.0392,0.741,3.93e-06,0.0805,0.626,90.032,4,folk,6,0.3357072635396422,-0.4608002133652931
5uaS1yV3G5fLHlGXXQCgZG,Kailash Kher,Mirchi,Pandagala,41,291060,False,0.738,0.805,0,-5.281,1,0.0496,0.319,1.24e-05,0.181,0.74,115.003,4,folk,1,-0.2626488772391042,-0.23093557306288554
4eJwBBKJOqADZHVlndzvGu,Nusrat Fateh Ali Khan,DilLagi,Jitne Bhi Zakham Hain Dil Par,42,814158,False,0.484,0.683,10,-11.136,0,0.105,0.0932,1.12e-06,0.245,0.766,108.145,4,folk,1,-0.30764021323412044,-0.12653046250342287
4mjjr1EeynuE236oOWeEMK,Dhruv Ghanekar;Mame Khan,"Mitho Laage (The Dewarists, Season 5)","Mitho Laage - The Dewarists, Season 5",40,280000,False,0.599,0.708,9,-5.567,1,0.0736,0.106,0.0,0.1,0.628,96.122,4,folk,1,-0.29695367534292755,-0.087789837302847
02sas1xqIwRm7iWSoHDvKe,Prateek Kuhad,In Tokens & Charms,Oh Love,44,211193,False,0.633,0.743,7,-8.029,1,0.0362,0.29,0.00696,0.0629,0.548,176.021,4,folk,1,-0.18298658108851867,-0.11927918760179002
3B3eOgLJSqPEA0RfboIQVM,Bon Iver,"For Emma, Forever Ago",Skinny Love,73,238520,False,0.592,0.263,4,-14.029,0,0.0568,0.845,5.68e-06,0.127,0.109,76.366,4,folk,2,0.6169573522624435,-0.2943936022820014
69NVWeS5m9OLjOfvBQooDC,Saylee Talwalkar,Solo (Original Motion Picture Soundtrack),Shiv Taandav,38,354086,False,0.339,0.873,5,-5.668,1,0.211,0.154,0.00127,0.104,0.0711,81.062,4,folk,7,-0.1553914500193438,0.1831770721764384
2bQA5NdKMwfXc2R1M7nr5y,Nusrat Fateh Ali Khan,Love and Devotion,Biba Sada Dil Morr De,42,435560,False,0.47,0.526,1,-14.041,1,0.0787,0.263,4.76e-05,0.185,0.608,109.577,4,folk,0,-0.051484592599642665,-0.16369875357609998
3h2jKVFDtI69kg8v3dCaHD,Salim–Sulaiman;Shilpa Rao;Amitabh Bhattacharya,Ladies Vs Ricky Bahl,Jazba,41,279379,False,0.825,0.745,7,-6.856,0,0.0867,0.209,4.17e-06,0.111,0.942,124.092,4,folk,1,-0.37082450298894415,-0.2863204148963847
1fDsrQ23eTAVFElUMaf38X,Don McLean,American Pie,American Pie,76,516893,False,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,4,folk,2,0.28341093469785394,-0.325676367236161
59SPCiivyLo3Y0Uz457Jzm,Salim–Sulaiman;Shafquat Amanatali Khan,Dor (Original Motion Picture Soundtrack),Yeh Honsla,40,287925,False,0.637,0.574,7,-8.14,1,0.0395,0.741,4.47e-06,0.0912,0.615,125.029,1,folk,6,0.20701407397824848,-0.39563051178959097
62AuGbAkt8Ox2IrFFb8GKV,Neil Diamond,Sweet Caroline,Sweet Caroline,78,203573,False,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,4,folk,2,0.412452815661273,-0.3985623956826402
5ThCWFneoZXADjd75cr21w,Nusrat Fateh Ali Khan;Rahat Fateh Ali Khan;Dj Chetas,Baadshaho,Mere Rashke Qamar (Remix),40,216111,False,0.687,0.83,4,-4.261,0,0.0353,0.186,7.54e-05,0.305,0.566,108.041,4,folk,1,-0.3187195517764741,-0.09052618660967598
0vwFmuW1yhn30SxU7l9m2a,Raghu Dixit;Lokanath Sugum;Sachin Basrur,"Bhagavanta (From ""Saddu! Vicharane Nadeyuttide"")","Bhagavanta (From ""Saddu! Vicharane Nadeyuttide"")",39,200103,False,0.641,0.553,8,-9.432,1,0.26,0.367,2.52e-06,0.113,0.51,183.036,3,folk,0,-0.031781586214408464,-0.18827687573980872
3G88cMph4GBZ0p1Nfls0g2,Raghu Dixit;Vasuki Vaibhav,Ninna Sanihake (Original Motion Picture Soundtrack),Maley Maley,40,291147,False,0.6,0.265,0,-12.061,1,0.0334,0.683,0.0,0.072,0.194,121.968,4,folk,2,0.46287525058710555,-0.24985996385319603
7mEARhzD4N9nXPGxCWuBvT,Divya Kumar;Ashish Kulkarni;Devdutta Manisha Baji,Fatteshikast,Woh Maseehan Aa Gaya hai,40,329476,False,0.609,0.728,2,-6.389,1,0.06,0.252,1.18e-05,0.0945,0.657,172.995,1,folk,1,-0.23708094671682928,-0.1533127691096488
4jtaNSEaY8820kJSj3whDc,Didar Sandhu;Amar Noorie,Desi Rakaad-Geetan Bhari Kahani,Phatak Kotakpure Da,39,142640,False,0.813,0.537,3,-11.488,1,0.312,0.792,9.15e-06,0.2,0.953,122.057,4,folk,6,0.1405724373735895,-0.6003250962338114
39Djd2DKnXaXwVGL6HhUWx,Nusrat Fateh Ali Khan;Tery Bina,Mustt Mustt (Real World Gold),Nothing Without You,45,307266,False,0.542,0.401,5,-16.567,1,0.029,0.0493,0.00254,0.109,0.764,126.57,4,folk,1,-0.1782384110627821,-0.1575995207260325
6cA0wDujtrbg5W2rgNTJR9,Woodlock,I Loved You Then,I Loved You Then (And I Love You Still),66,158000,False,0.685,0.324,11,-11.848,1,0.0352,0.642,0.000152,0.108,0.301,119.836,3,folk,2,0.3602519633671386,-0.2774723191162523
1yWoLQD7RwwUgO7ZWJtHf6,MAR ABERTO,Telegrama,Telegrama,51,236162,False,0.826,0.226,9,-14.557,1,0.128,0.423,0.0,0.0889,0.487,92.434,4,folk,0,0.20401141371989476,-0.2993821063285422
5itCUQIF69YP9uQ0oO49Wm,Tropical Florida,Temazos de Coleccion,Quien Diria,50,176000,False,0.592,0.691,0,-6.571,1,0.119,0.335,0.0,0.0916,0.912,174.815,4,folk,1,-0.23011929770565703,-0.3009134128723121
1fEGtTZjrjJW8eUeewnNJR,Iron & Wine,The Shepherd's Dog,"Flightless Bird, American Mouth",69,241917,False,0.369,0.403,3,-7.996,1,0.0259,0.827,0.0541,0.106,0.177,154.899,3,folk,2,0.523915901162551,-0.2036924034308754
7nz5qUO3ZtyfpMV4SuRWku,Indian Ocean,Black Friday,Bandheh,39,468793,False,0.612,0.425,0,-8.706,0,0.0499,0.36,7.85e-06,0.0776,0.17,135.009,4,folk,0,0.14752029030591524,-0.06521722877896521
6iWEhoALoBFnQMNVhYY0Sc,flora cash,"Baby, It's Okay",You're Somebody Else,68,219013,False,0.706,0.46,1,-9.061,1,0.0296,0.847,0.00793,0.106,0.226,102.98,4,folk,2,0.4476306767311486,-0.31354295179077896
5nLnhHK9MUN7rhrFZNvnJe,Kailash Kher;Paresh Kamath;Naresh Kamath,Kailasa,Tauba Tauba,40,232013,False,0.867,0.85,0,-3.794,1,0.0434,0.349,0.000119,0.0471,0.967,110.045,4,folk,1,-0.34300788669400967,-0.3459467683179007
2PCSrsG1MyOYyFbJ0m9mVN,Prateek Kuhad,cold/mess,did you/fall apart,42,172298,False,0.512,0.165,1,-12.687,1,0.033,0.899,0.236,0.0979,0.0869,140.81,3,folk,2,0.784895638821772,-0.12949591476209582
12AOZgx9t8GhShEETzeeMP,Raghu Dixit;Hiphop Tamizha,"Urime Manase (From ""Krishnarjuna Yudham"")",Urime Manase,39,277918,False,0.39,0.802,0,-3.816,1,0.0537,0.0632,8.54e-06,0.383,0.237,68.439,4,folk,7,-0.24755555812359892,0.13150380223796798
4u0bxcT1JcNtLqzazzg543,Papon,Madras Cafe,Sun Le Re,39,311006,False,0.561,0.56,2,-6.03,1,0.0325,0.573,1.36e-05,0.12,0.212,120.008,4,folk,2,0.21439271934082027,-0.1481121074545147
7nONCWnM5GfhDRc1sajdRq,Adam French,Holding on to You,Holding on to You,53,193395,False,0.428,0.512,0,-10.527,1,0.0489,0.77,2.37e-05,0.103,0.186,132.804,3,folk,2,0.4127110477823981,-0.21300441969157852
1X3u6cOVTcf8LFKsPcuZwQ,Kailash Kher;Prasoon Joshi,Shivoham,Aadiyogi,40,273576,False,0.62,0.586,11,-10.24,0,0.04,0.269,0.000585,0.184,0.345,99.99,1,folk,0,-0.03646130270914516,-0.07096420414059784
5uj4IsmXZxvPLY3YsDW54g,Sanjeev T,Diamond Necklace (Original Motion Picture Soundtrack),Nenjinullil,38,263915,False,0.744,0.778,8,-6.425,1,0.0465,0.0285,2.62e-06,0.189,0.787,102.025,4,folk,1,-0.45461830505822803,-0.1260329082225808
